agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
930,930,1,2,1,2,41.88,87.00,45.12,1,1,10.00,1,5,45.10,
931,931,1,2,1,2,41.93,87.10,45.17,1,1,10.00,1,15,45.10,
932,932,1,2,1,2,41.97,87.10,45.13,1,1,10.00,1,10,45.10,
933,933,1,2,1,2,42.02,87.10,45.08,1,1,10.00,1,15,45.10,
934,934,1,2,1,2,42.06,87.20,45.14,1,1,10.00,1,5,45.10,
935,935,1,2,1,2,42.11,87.20,45.09,1,1,10.00,1,15,45.10,
936,936,1,2,1,2,42.15,87.30,45.15,1,1,10.00,1,0,45.10,
937,937,1,2,1,2,42.20,87.30,45.10,1,1,10.00,1,15,45.10,
938,938,1,2,1,2,42.24,87.40,45.16,1,1,10.00,1,0,45.10,
939,939,1,2,1,2,42.29,87.40,45.11,1,1,10.00,1,15,45.10,
940,940,1,2,1,2,42.33,87.50,45.17,1,1,10.00,1,0,45.10,
941,941,1,2,1,2,42.38,87.50,45.12,1,1,10.00,1,5,45.10,
942,942,1,2,1,2,42.42,87.60,45.18,1,1,10.00,1,10,45.10,
943,943,1,2,1,2,42.47,87.60,45.13,1,1,10.00,1,0,45.10,
944,944,1,2,1,2,42.51,87.60,45.09,1,1,10.00,1,10,45.10,
945,945,1,2,1,2,42.56,87.70,45.14,1,1,10.00,1,5,45.10,
946,946,1,2,1,2,42.60,87.70,45.10,1,1,10.00,1,5,45.10,
947,947,1,2,1,2,42.65,87.80,45.15,1,1,10.00,1,15,45.10,
948,948,1,2,1,2,42.69,87.80,45.11,1,1,10.00,1,15,45.10,
949,949,1,2,1,2,42.74,87.90,45.16,1,1,10.00,1,15,45.10,
950,950,1,2,1,2,42.78,87.90,45.12,1,1,10.00,1,0,45.10,
951,951,1,2,1,2,42.83,88.00,45.17,1,1,10.00,1,15,45.10,
952,952,1,2,1,2,42.87,88.00,45.13,1,1,10.00,1,5,45.10,
953,953,1,2,1,2,42.92,88.00,45.08,1,1,10.00,1,0,45.10,
954,954,1,2,1,2,42.96,88.10,45.14,1,1,10.00,1,10,45.10,
955,955,1,2,1,2,43.01,88.10,45.09,1,1,10.00,1,10,45.10,
956,956,1,2,1,2,43.05,88.20,45.15,1,1,10.00,1,0,45.10,
957,957,1,2,1,2,43.10,88.20,45.10,1,1,10.00,1,5,45.10,
958,958,1,2,1,2,43.14,88.30,45.16,1,1,10.00,1,0,45.10,
959,959,1,2,1,2,43.19,88.30,45.11,1,1,10.00,1,15,45.10,
960,960,1,2,1,2,43.23,88.40,45.17,1,1,10.00,1,15,45.10,
961,961,1,2,1,2,43.28,88.40,45.12,1,1,10.00,1,15,45.10,
962,962,1,2,1,2,43.32,88.50,45.18,1,1,10.00,1,15,45.10,
963,963,1,2,1,2,43.37,88.50,45.13,1,1,10.00,1,0,45.10,
964,964,1,2,1,2,43.41,88.50,45.09,1,1,10.00,1,0,45.10,
965,965,1,2,1,2,43.46,88.60,45.14,1,1,10.00,1,10,45.10,
966,966,1,2,1,2,43.50,88.60,45.10,1,1,10.00,1,0,45.10,
967,967,1,2,1,2,43.55,88.70,45.15,1,1,10.00,1,15,45.10,
968,968,1,2,1,2,43.59,88.70,45.11,1,1,10.00,1,5,45.10,
969,969,1,2,1,2,43.64,88.80,45.16,1,1,10.00,1,10,45.10,
970,970,1,2,1,2,43.68,88.80,45.12,1,1,10.00,1,0,45.10,
971,971,1,2,1,2,43.73,88.90,45.17,1,1,10.00,1,5,45.10,
972,972,1,2,1,2,43.77,88.90,45.13,1,1,10.00,1,10,45.10,
973,973,1,2,1,2,43.82,88.90,45.08,1,1,10.00,1,15,45.10,
974,974,1,2,1,2,43.86,89.00,45.14,1,1,10.00,1,10,45.10,
975,975,1,2,1,2,43.91,89.00,45.09,1,1,10.00,1,10,45.10,
976,976,1,2,1,2,43.95,89.10,45.15,1,1,10.00,1,5,45.10,
977,977,1,2,1,2,44.00,89.10,45.10,1,1,10.00,1,10,45.10,
978,978,1,2,1,2,44.04,89.20,45.16,1,1,10.00,1,10,45.10,
979,979,1,2,1,2,44.09,89.20,45.11,1,1,10.00,1,10,45.10,
980,980,1,2,1,2,44.13,89.30,45.17,1,1,10.00,1,10,45.10,
981,981,1,2,1,2,44.18,89.30,45.12,1,1,10.00,1,10,45.10,
982,982,1,2,1,2,44.22,89.40,45.18,1,1,10.00,1,5,45.10,
983,983,1,2,1,2,44.27,89.40,45.13,1,1,10.00,1,0,45.10,
984,984,1,2,1,2,44.31,89.40,45.09,1,1,10.00,1,5,45.10,
985,985,1,2,1,2,44.36,89.50,45.14,1,1,10.00,1,5,45.10,
986,986,1,2,1,2,44.40,89.50,45.10,1,1,10.00,1,5,45.10,
987,987,1,2,1,2,44.45,89.60,45.15,1,1,10.00,1,15,45.10,
988,988,1,2,1,2,44.49,89.60,45.11,1,1,10.00,1,0,45.10,
989,989,1,2,1,2,44.54,89.70,45.16,1,1,10.00,1,15,45.10,
990,990,1,2,1,2,44.58,89.70,45.12,1,1,10.00,1,10,45.10,
991,991,1,2,1,2,44.63,89.80,45.17,1,1,10.00,1,5,45.10,
992,992,1,2,1,2,44.67,89.80,45.13,1,1,10.00,1,15,45.10,
993,993,1,2,1,2,44.72,89.80,45.08,1,1,10.00,1,0,45.10,
994,994,1,2,1,2,44.76,89.90,45.14,1,1,10.00,1,0,45.10,
995,995,1,2,1,2,44.81,89.90,45.09,1,1,10.00,1,15,45.10,
996,996,1,2,1,2,44.85,90.00,45.15,1,1,10.00,1,5,45.10,
997,997,1,2,1,2,44.90,90.00,45.10,1,1,10.00,1,0,45.10,
998,998,1,2,1,2,44.94,90.10,45.16,1,1,10.00,1,0,45.10,
999,999,1,2,1,2,44.99,90.10,45.11,1,1,10.00,1,5,45.10,
1000,1000,1,2,1,2,45.03,90.20,45.17,1,1,10.00,1,5,45.10,
1001,1001,1,2,1,2,45.08,90.20,45.12,1,1,10.00,1,0,45.10,
1002,1002,1,2,1,2,45.12,90.30,45.18,1,1,10.00,1,0,45.10,
1003,1003,1,2,1,2,45.17,90.30,45.13,1,1,10.00,1,5,45.10,
1004,1004,1,2,1,2,45.21,90.30,45.09,1,1,10.00,1,5,45.10,
1005,1005,1,2,1,2,45.26,90.40,45.14,1,1,10.00,1,0,45.10,
1006,1006,1,2,1,2,45.30,90.40,45.10,1,1,10.00,1,0,45.10,
1007,1007,1,2,1,2,45.35,90.50,45.15,1,1,10.00,1,10,45.10,
1008,1008,1,2,1,2,45.39,90.50,45.11,1,1,10.00,1,0,45.10,
1009,1009,1,2,1,2,45.44,90.60,45.16,1,1,10.00,1,5,45.10,
1010,1010,1,2,1,2,45.48,90.60,45.12,1,1,10.00,1,10,45.10,
1011,1011,1,2,1,2,45.53,90.70,45.17,1,1,10.00,1,10,45.10,
1012,1012,1,2,1,2,45.57,90.70,45.13,1,1,10.00,1,0,45.10,
1013,1013,1,2,1,2,45.62,90.70,45.08,1,1,10.00,1,5,45.10,
1014,1014,1,2,1,2,45.66,90.80,45.14,1,1,10.00,1,10,45.10,
1015,1015,1,2,1,2,45.71,90.80,45.09,1,1,10.00,1,0,45.10,
1016,1016,1,2,1,2,45.75,90.90,45.15,1,1,10.00,1,0,45.10,
1017,1017,1,2,1,2,45.80,90.90,45.10,1,1,10.00,1,10,45.10,
1018,1018,1,2,1,2,45.84,91.00,45.16,1,1,10.00,1,10,45.10,
1019,1019,1,2,1,2,45.89,91.00,45.11,1,1,10.00,1,5,45.10,
1020,1020,1,2,1,2,45.93,91.10,45.17,1,1,10.00,1,10,45.10,
1021,1021,1,2,1,2,45.98,91.10,45.12,1,1,10.00,1,15,45.10,
1022,1022,1,2,1,2,46.02,91.20,45.18,1,1,10.00,1,0,45.10,
1023,1023,1,2,1,2,46.07,91.20,45.13,1,1,10.00,1,5,45.10,
1024,1024,1,2,1,2,46.11,91.20,45.09,1,1,10.00,1,10,45.10,
1025,1025,1,2,1,2,46.16,91.30,45.14,1,1,10.00,1,10,45.10,
1026,1026,1,2,1,2,46.20,91.30,45.10,1,1,10.00,1,0,45.10,
1027,1027,1,2,1,2,46.25,91.40,45.15,1,1,10.00,1,10,45.10,
1028,1028,1,2,1,2,46.29,91.40,45.11,1,1,10.00,1,5,45.10,
1029,1029,1,2,1,2,46.34,91.50,45.16,1,1,10.00,1,5,45.10,
1030,1030,1,2,1,2,46.38,91.50,45.12,1,1,10.00,1,5,45.10,
1031,1031,1,2,1,2,46.43,91.60,45.17,1,1,10.00,1,15,45.10,
1032,1032,1,2,1,2,46.47,91.60,45.13,1,1,10.00,1,10,45.10,
1033,1033,1,2,1,2,46.52,91.60,45.08,1,1,10.00,1,15,45.10,
1034,1034,1,2,1,2,46.56,91.70,45.14,1,1,10.00,1,0,45.10,
1035,1035,1,2,1,2,46.61,91.70,45.09,1,1,10.00,1,0,45.10,
1036,1036,1,2,1,2,46.65,91.80,45.15,1,1,10.00,1,0,45.10,
1037,1037,1,2,1,2,46.70,91.80,45.10,1,1,10.00,1,15,45.10,
1038,1038,1,2,1,2,46.74,91.90,45.16,1,1,10.00,1,15,45.10,
1039,1039,1,2,1,2,46.79,91.90,45.11,1,1,10.00,1,0,45.10,
1040,1040,1,2,1,2,46.83,92.00,45.17,1,1,10.00,1,0,45.10,
1041,1041,1,2,1,2,46.88,92.00,45.12,1,1,10.00,1,5,45.10,
1042,1042,1,2,1,2,46.92,92.10,45.18,1,1,10.00,1,10,45.10,
1043,1043,1,2,1,2,46.97,92.10,45.13,1,1,10.00,1,0,45.10,
1044,1044,1,2,1,2,47.01,92.10,45.09,1,1,10.00,1,15,45.10,
1045,1045,1,2,1,2,47.06,92.20,45.14,1,1,10.00,1,5,45.10,
1046,1046,1,2,1,2,47.10,92.20,45.10,1,1,10.00,1,15,45.10,
1047,1047,1,2,1,2,47.15,92.30,45.15,1,1,10.00,1,0,45.10,
1048,1048,1,2,1,2,47.19,92.30,45.11,1,1,10.00,1,15,45.10,
1049,1049,1,2,1,2,47.24,92.40,45.16,1,1,10.00,1,15,45.10,
1050,1050,1,2,1,2,47.28,92.40,45.12,1,1,10.00,1,10,45.10,
1051,1051,1,2,1,2,47.33,92.50,45.17,1,1,10.00,1,0,45.10,
1052,1052,1,2,1,2,47.37,92.50,45.13,1,1,10.00,1,10,45.10,
1053,1053,1,2,1,2,47.42,92.50,45.08,1,1,10.00,1,10,45.10,
1054,1054,1,2,1,2,47.46,92.60,45.14,1,1,10.00,1,15,45.10,
1055,1055,1,2,1,2,47.51,92.60,45.09,1,1,10.00,1,15,45.10,
1056,1056,1,2,1,2,47.55,92.70,45.15,1,1,10.00,1,0,45.10,
1057,1057,1,2,1,2,47.60,92.70,45.10,1,1,10.00,1,0,45.10,
1058,1058,1,2,1,2,47.64,92.80,45.16,1,1,10.00,1,5,45.10,
1059,1059,1,2,1,2,47.69,92.80,45.11,1,1,10.00,1,10,45.10,
1060,1060,1,2,1,2,47.73,92.90,45.17,1,1,10.00,1,15,45.10,
1061,1061,1,2,1,2,47.78,92.90,45.12,1,1,10.00,1,5,45.10,
1062,1062,1,2,1,2,47.82,93.00,45.18,1,1,10.00,1,15,45.10,
1063,1063,1,2,1,2,47.87,93.00,45.13,1,1,10.00,1,5,45.10,
1064,1064,1,2,1,2,47.91,93.00,45.09,1,1,10.00,1,15,45.10,
1065,1065,1,2,1,2,47.96,93.10,45.14,1,1,10.00,1,10,45.10,
1066,1066,1,2,1,2,48.00,93.10,45.10,1,1,10.00,1,10,45.10,
1067,1067,1,2,1,2,48.05,93.20,45.15,1,1,10.00,1,5,45.10,
1068,1068,1,2,1,2,48.09,93.20,45.11,1,1,10.00,1,15,45.10,
1069,1069,1,2,1,2,48.14,93.30,45.16,1,1,10.00,1,5,45.10,
1070,1070,1,2,1,2,48.18,93.30,45.12,1,1,10.00,1,5,45.10,
1071,1071,1,2,1,2,48.23,93.40,45.17,1,1,10.00,1,5,45.10,
1072,1072,1,2,1,2,48.27,93.40,45.13,1,1,10.00,1,10,45.10,
1073,1073,1,2,1,2,48.32,93.40,45.08,1,1,10.00,1,0,45.10,
1074,1074,1,2,1,2,48.36,93.50,45.14,1,1,10.00,1,5,45.10,
1075,1075,1,2,1,2,48.41,93.50,45.09,1,1,10.00,1,15,45.10,
1076,1076,1,2,1,2,48.45,93.60,45.15,1,1,10.00,1,5,45.10,
1077,1077,1,2,1,2,48.50,93.60,45.10,1,1,10.00,1,0,45.10,
1078,1078,1,2,1,2,48.54,93.70,45.16,1,1,10.00,1,15,45.10,
1079,1079,1,2,1,2,48.59,93.70,45.11,1,1,10.00,1,10,45.10,
1080,1080,1,2,1,2,48.63,93.80,45.17,1,1,10.00,1,0,45.10,
1081,1081,1,2,1,2,48.68,93.80,45.12,1,1,10.00,1,15,45.10,
1082,1082,1,2,1,2,48.72,93.90,45.18,1,1,10.00,1,15,45.10,
1083,1083,1,2,1,2,48.77,93.90,45.13,1,1,10.00,1,5,45.10,
1084,1084,1,2,1,2,48.81,93.90,45.09,1,1,10.00,1,0,45.10,
1085,1085,1,2,1,2,48.86,94.00,45.14,1,1,10.00,1,0,45.10,
1086,1086,1,2,1,2,48.90,94.00,45.10,1,1,10.00,1,15,45.10,
1087,1087,1,2,1,2,48.95,94.10,45.15,1,1,10.00,1,10,45.10,
1088,1088,1,2,1,2,48.99,94.10,45.11,1,1,10.00,1,10,45.10,
1089,1089,1,2,1,2,49.04,94.20,45.16,1,1,10.00,1,15,45.10,
1090,1090,1,2,1,2,49.08,94.20,45.12,1,1,10.00,1,0,45.10,
1091,1091,1,2,1,2,49.13,94.30,45.17,1,1,10.00,1,15,45.10,
1092,1092,1,2,1,2,49.17,94.30,45.13,1,1,10.00,1,10,45.10,
1093,1093,1,2,1,2,49.22,94.30,45.08,1,1,10.00,1,0,45.10,
1094,1094,1,2,1,2,49.26,94.40,45.14,1,1,10.00,1,10,45.10,
1095,1095,1,2,1,2,49.31,94.40,45.09,1,1,10.00,1,15,45.10,
1096,1096,1,2,1,2,49.35,94.50,45.15,1,1,10.00,1,10,45.10,
1097,1097,1,2,1,2,49.40,94.50,45.10,1,1,10.00,1,0,45.10,
1098,1098,1,2,1,2,49.44,94.60,45.16,1,1,10.00,1,0,45.10,
1099,1099,1,2,1,2,49.49,94.60,45.11,1,1,10.00,1,5,45.10,
1100,1100,1,2,1,2,49.53,94.70,45.17,1,1,10.00,1,10,45.10,
1101,1101,1,2,1,2,49.58,94.70,45.12,1,1,10.00,1,0,45.10,
1102,1102,1,2,1,2,49.62,94.80,45.18,1,1,10.00,1,10,45.10,
1103,1103,1,2,1,2,49.67,94.80,45.13,1,1,10.00,1,15,45.10,
1104,1104,1,2,1,2,49.71,94.80,45.09,1,1,10.00,1,0,45.10,
1105,1105,1,2,1,2,49.76,94.90,45.14,1,1,10.00,1,0,45.10,
1106,1106,1,2,1,2,49.80,94.90,45.10,1,1,10.00,1,15,45.10,
1107,1107,1,2,1,2,49.85,95.00,45.15,1,1,10.00,1,10,45.10,
1108,1108,1,2,1,2,49.89,95.00,45.11,1,1,10.00,1,15,45.10,
1109,1109,1,2,1,2,49.94,95.10,45.16,1,1,10.00,1,0,45.10,
1110,1110,1,2,1,2,49.98,95.10,45.12,1,1,10.00,1,5,45.10,
1111,1111,1,2,1,2,50.03,95.20,45.17,1,1,10.00,1,15,45.10,
1112,1112,1,2,1,2,50.07,95.20,45.13,1,1,10.00,1,10,45.10,
1113,1113,1,2,1,2,50.12,95.20,45.08,1,1,10.00,1,10,45.10,
1114,1114,1,2,1,2,50.16,95.30,45.14,1,1,10.00,1,10,45.10,
1115,1115,1,2,1,2,50.21,95.30,45.09,1,1,10.00,1,15,45.10,
1116,1116,1,2,1,2,50.25,95.40,45.15,1,1,10.00,1,15,45.10,
1117,1117,1,2,1,2,50.30,95.40,45.10,1,1,10.00,1,15,45.10,
1118,1118,1,2,1,2,50.34,95.50,45.16,1,1,10.00,1,5,45.10,
1119,1119,1,2,1,2,50.39,95.50,45.11,1,1,10.00,1,0,45.10,
1120,1120,1,2,1,2,50.43,95.60,45.17,1,1,10.00,1,0,45.10,
1121,1121,1,2,1,2,50.48,95.60,45.12,1,1,10.00,1,10,45.10,
1122,1122,1,2,1,2,50.52,95.70,45.18,1,1,10.00,1,10,45.10,
1123,1123,1,2,1,2,50.57,95.70,45.13,1,1,10.00,1,5,45.10,
1124,1124,1,2,1,2,50.61,95.70,45.09,1,1,10.00,1,10,45.10,
1125,1125,1,2,1,2,50.66,95.80,45.14,1,1,10.00,1,5,45.10,
1126,1126,1,2,1,2,50.70,95.80,45.10,1,1,10.00,1,0,45.10,
1127,1127,1,2,1,2,50.75,95.90,45.15,1,1,10.00,1,10,45.10,
1128,1128,1,2,1,2,50.79,95.90,45.11,1,1,10.00,1,15,45.10,
1129,1129,1,2,1,2,50.84,96.00,45.16,1,1,10.00,1,5,45.10,
1130,1130,1,2,1,2,50.88,96.00,45.12,1,1,10.00,1,5,45.10,
1131,1131,1,2,1,2,50.93,96.10,45.17,1,1,10.00,1,5,45.10,
1132,1132,1,2,1,2,50.97,96.10,45.13,1,1,10.00,1,15,45.10,
1133,1133,1,2,1,2,51.02,96.10,45.08,1,1,10.00,1,5,45.10,
1134,1134,1,2,1,2,51.06,96.20,45.14,1,1,10.00,1,15,45.10,
1135,1135,1,2,1,2,51.11,96.20,45.09,1,1,10.00,1,5,45.10,
1136,1136,1,2,1,2,51.15,96.30,45.15,1,1,10.00,1,15,45.10,
1137,1137,1,2,1,2,51.20,96.30,45.10,1,1,10.00,1,0,45.10,
1138,1138,1,2,1,2,51.24,96.40,45.16,1,1,10.00,1,15,45.10,
1139,1139,1,2,1,2,51.29,96.40,45.11,1,1,10.00,1,5,45.10,
1140,1140,1,2,1,2,51.33,96.50,45.17,1,1,10.00,1,15,45.10,
1141,1141,1,2,1,2,51.38,96.50,45.12,1,1,10.00,1,5,45.10,
1142,1142,1,2,1,2,51.42,96.60,45.18,1,1,10.00,1,10,45.10,
1143,1143,1,2,1,2,51.47,96.60,45.13,1,1,10.00,1,15,45.10,
1144,1144,1,2,1,2,51.51,96.60,45.09,1,1,10.00,1,5,45.10,
1145,1145,1,2,1,2,51.56,96.70,45.14,1,1,10.00,1,0,45.10,
1146,1146,1,2,1,2,51.60,96.70,45.10,1,1,10.00,1,15,45.10,
1147,1147,1,2,1,2,51.65,96.80,45.15,1,1,10.00,1,5,45.10,
1148,1148,1,2,1,2,51.69,96.80,45.11,1,1,10.00,1,5,45.10,
1149,1149,1,2,1,2,51.74,96.90,45.16,1,1,10.00,1,5,45.10,
1150,1150,1,2,1,2,51.78,96.90,45.12,1,1,10.00,1,0,45.10,
1151,1151,1,2,1,2,51.83,97.00,45.17,1,1,10.00,1,0,45.10,
1152,1152,1,2,1,2,51.87,97.00,45.13,1,1,10.00,1,10,45.10,
1153,1153,1,2,1,2,51.92,97.00,45.08,1,1,10.00,1,5,45.10,
1154,1154,1,2,1,2,51.96,97.10,45.14,1,1,10.00,1,10,45.10,
1155,1155,1,2,1,2,52.01,97.10,45.09,1,1,10.00,1,5,45.10,
1156,1156,1,2,1,2,52.05,97.20,45.15,1,1,10.00,1,10,45.10,
1157,1157,1,2,1,2,52.10,97.20,45.10,1,1,10.00,1,0,45.10,
1158,1158,1,2,1,2,52.14,97.30,45.16,1,1,10.00,1,15,45.10,
1159,1159,1,2,1,2,52.19,97.30,45.11,1,1,10.00,1,15,45.10,
1160,1160,1,2,1,2,52.23,97.40,45.17,1,1,10.00,1,10,45.10,
1161,1161,1,2,1,2,52.28,97.40,45.12,1,1,10.00,1,10,45.10,
1162,1162,1,2,1,2,52.32,97.50,45.18,1,1,10.00,1,5,45.10,
1163,1163,1,2,1,2,52.37,97.50,45.13,1,1,10.00,1,0,45.10,
1164,1164,1,2,1,2,52.41,97.50,45.09,1,1,10.00,1,0,45.10,
1165,1165,1,2,1,2,52.46,97.60,45.14,1,1,10.00,1,10,45.10,
1166,1166,1,2,1,2,52.50,97.60,45.10,1,1,10.00,1,10,45.10,
1167,1167,1,2,1,2,52.55,97.70,45.15,1,1,10.00,1,0,45.10,
1168,1168,1,2,1,2,52.59,97.70,45.11,1,1,10.00,1,10,45.10,
1169,1169,1,2,1,2,52.64,97.80,45.16,1,1,10.00,1,10,45.10,
1170,1170,1,2,1,2,52.68,97.80,45.12,1,1,10.00,1,10,45.10,
1171,1171,1,2,1,2,52.73,97.90,45.17,1,1,10.00,1,0,45.10,
1172,1172,1,2,1,2,52.77,97.90,45.13,1,1,10.00,1,5,45.10,
1173,1173,1,2,1,2,52.82,97.90,45.08,1,1,10.00,1,10,45.10,
1174,1174,1,2,1,2,52.86,98.00,45.14,1,1,10.00,1,15,45.10,
1175,1175,1,2,1,2,52.91,98.00,45.09,1,1,10.00,1,10,45.10,
1176,1176,1,2,1,2,52.95,98.10,45.15,1,1,10.00,1,15,45.10,
1177,1177,1,2,1,2,53.00,98.10,45.10,1,1,10.00,1,0,45.10,
1178,1178,1,2,1,2,53.04,98.20,45.16,1,1,10.00,1,10,45.10,
1179,1179,1,2,1,2,53.09,98.20,45.11,1,1,10.00,1,5,45.10,
1180,1180,1,2,1,2,53.13,98.30,45.17,1,1,10.00,1,10,45.10,
1181,1181,1,2,1,2,53.18,98.30,45.12,1,1,10.00,1,0,45.10,
1182,1182,1,2,1,2,53.22,98.40,45.18,1,1,10.00,1,10,45.10,
1183,1183,1,2,1,2,53.27,98.40,45.13,1,1,10.00,1,15,45.10,
1184,1184,1,2,1,2,53.31,98.40,45.09,1,1,10.00,1,0,45.10,
1185,1185,1,2,1,2,53.36,98.50,45.14,1,1,10.00,1,0,45.10,
1186,1186,1,2,1,2,53.40,98.50,45.10,1,1,10.00,1,0,45.10,
1187,1187,1,2,1,2,53.45,98.60,45.15,1,1,10.00,1,0,45.10,
1188,1188,1,2,1,2,53.49,98.60,45.11,1,1,10.00,1,15,45.10,
1189,1189,1,2,1,2,53.54,98.70,45.16,1,1,10.00,1,0,45.10,
1190,1190,1,2,1,2,53.58,98.70,45.12,1,1,10.00,1,0,45.10,
1191,1191,1,2,1,2,53.63,98.80,45.17,1,1,10.00,1,10,45.10,
1192,1192,1,2,1,2,53.67,98.80,45.13,1,1,10.00,1,15,45.10,
1193,1193,1,2,1,2,53.72,98.80,45.08,1,1,10.00,1,15,45.10,
1194,1194,1,2,1,2,53.76,98.90,45.14,1,1,10.00,1,5,45.10,
1195,1195,1,2,1,2,53.81,98.90,45.09,1,1,10.00,1,0,45.10,
1196,1196,1,2,1,2,53.85,99.00,45.15,1,1,10.00,1,0,45.10,
1197,1197,1,2,1,2,53.90,99.00,45.10,1,1,10.00,1,10,45.10,
1198,1198,1,2,1,2,53.94,99.10,45.16,1,1,10.00,1,15,45.10,
1199,1199,1,2,1,2,53.99,99.10,45.11,1,1,10.00,1,0,45.10,
1200,1200,1,2,1,2,54.03,99.20,45.17,1,1,10.00,1,15,45.10,
1201,1201,1,2,1,2,54.08,99.20,45.12,1,1,10.00,1,10,45.10,
1202,1202,1,2,1,2,54.12,99.30,45.18,1,1,10.00,1,5,45.10,
1203,1203,1,2,1,2,54.17,99.30,45.13,1,1,10.00,1,15,45.10,
1204,1204,1,2,1,2,54.21,99.30,45.09,1,1,10.00,1,15,45.10,
1205,1205,1,2,1,2,54.26,99.40,45.14,1,1,10.00,1,15,45.10,
1206,1206,1,2,1,2,54.30,99.40,45.10,1,1,10.00,1,5,45.10,
1207,1207,1,2,1,2,54.35,99.50,45.15,1,1,10.00,1,10,45.10,
1208,1208,1,2,1,2,54.39,99.50,45.11,1,1,10.00,1,10,45.10,
1209,1209,1,2,1,2,54.44,99.60,45.16,1,1,10.00,1,5,45.10,
1210,1210,1,2,1,2,54.48,99.60,45.12,1,1,10.00,1,10,45.10,
1211,1211,1,2,1,2,54.53,99.70,45.17,1,1,10.00,1,15,45.10,
1212,1212,1,2,1,2,54.57,99.70,45.13,1,1,10.00,1,15,45.10,
1213,1213,1,2,1,2,54.62,99.70,45.08,1,1,10.00,1,5,45.10,
1214,1214,1,2,1,2,54.66,99.80,45.14,1,1,10.00,1,15,45.10,
1215,1215,1,2,1,2,54.71,99.80,45.09,1,1,10.00,1,0,45.10,
1216,1216,1,2,1,2,54.75,99.90,45.15,1,1,10.00,1,0,45.10,
1217,1217,1,2,1,2,54.80,99.90,45.10,1,1,10.00,1,15,45.10,
1218,1218,1,2,1,2,54.84,100.00,45.16,1,1,10.00,1,5,45.10,
1219,1219,1,2,1,2,54.89,100.00,45.11,1,1,10.00,1,0,45.10,
1220,1220,1,2,1,2,54.93,100.10,45.17,1,1,10.00,1,5,45.10,
1221,1221,1,2,1,2,54.98,100.10,45.12,1,1,10.00,1,0,45.10,
1222,1222,1,2,1,2,55.02,100.20,45.18,1,1,10.00,1,10,45.10,
1223,1223,1,2,1,2,55.07,100.20,45.13,1,1,10.00,1,5,45.10,
1224,1224,1,2,1,2,55.11,100.20,45.09,1,1,10.00,1,5,45.10,
1225,1225,1,2,1,2,55.16,100.30,45.14,1,1,10.00,1,0,45.10,
1226,1226,1,2,1,2,55.20,100.30,45.10,1,1,10.00,1,0,45.10,
1227,1227,1,2,1,2,55.25,100.40,45.15,1,1,10.00,1,15,45.10,
1228,1228,1,2,1,2,55.29,100.40,45.11,1,1,10.00,1,0,45.10,
1229,1229,1,2,1,2,55.34,100.50,45.16,1,1,10.00,1,5,45.10,
1230,1230,1,2,1,2,55.38,100.50,45.12,1,1,10.00,1,5,45.10,
1231,1231,1,2,1,2,55.43,100.60,45.17,1,1,10.00,1,15,45.10,
1232,1232,1,2,1,2,55.47,100.60,45.13,1,1,10.00,1,5,45.10,
1233,1233,1,2,1,2,55.52,100.60,45.08,1,1,10.00,1,10,45.10,
1234,1234,1,2,1,2,55.56,100.70,45.14,1,1,10.00,1,5,45.10,
1235,1235,1,2,1,2,55.61,100.70,45.09,1,1,10.00,1,10,45.10,
1236,1236,1,2,1,2,55.65,100.80,45.15,1,1,10.00,1,15,45.10,
1237,1237,1,2,1,2,55.70,100.80,45.10,1,1,10.00,1,10,45.10,
1238,1238,1,2,1,2,55.74,100.90,45.16,1,1,10.00,1,0,45.10,
1239,1239,1,2,1,2,55.79,100.90,45.11,1,1,10.00,1,5,45.10,
1240,1240,1,2,1,2,55.83,101.00,45.17,1,1,10.00,1,5,45.10,
1241,1241,1,2,1,2,55.88,101.00,45.12,1,1,10.00,1,0,45.10,
1242,1242,1,2,1,2,55.92,101.10,45.18,1,1,10.00,1,15,45.10,
1243,1243,1,2,1,2,55.97,101.10,45.13,1,1,10.00,1,5,45.10,
1244,1244,1,2,1,2,56.01,101.10,45.09,1,1,10.00,1,5,45.10,
1245,1245,1,2,1,2,56.06,101.20,45.14,1,1,10.00,1,5,45.10,
1246,1246,1,2,1,2,56.10,101.20,45.10,1,1,10.00,1,15,45.10,
1247,1247,1,2,1,2,56.15,101.30,45.15,1,1,10.00,1,10,45.10,
1248,1248,1,2,1,2,56.19,101.30,45.11,1,1,10.00,1,0,45.10,
1249,1249,1,2,1,2,56.24,101.40,45.16,1,1,10.00,1,15,45.10,
1250,1250,1,2,1,2,56.28,101.40,45.12,1,1,10.00,1,15,45.10,
1251,1251,1,2,1,2,56.33,101.50,45.17,1,1,10.00,1,15,45.10,
1252,1252,1,2,1,2,56.37,101.50,45.13,1,1,10.00,1,15,45.10,
1253,1253,1,2,1,2,56.42,101.50,45.08,1,1,10.00,1,15,45.10,
1254,1254,1,2,1,2,56.46,101.60,45.14,1,1,10.00,1,5,45.10,
1255,1255,1,2,1,2,56.51,101.60,45.09,1,1,10.00,1,15,45.10,
