agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
5802,5802,34,37,1319,1349,985.38,986.80,1.42,1,1,10.00,1,5,0.48,
5803,5803,26,14,1323,5037,985.38,991.60,6.22,1,1,10.00,1,0,3.29,
5804,5804,34,15,1319,4899,985.38,989.20,3.82,1,1,10.00,1,0,2.13,
5805,5805,3,33,11159,1351,985.38,988.80,3.42,1,1,10.00,1,15,1.87,
5806,5806,17,2,1289,11123,985.38,991.30,5.92,1,1,10.00,1,5,1.02,
5807,5807,32,16,1285,11827,985.38,988.00,2.62,1,1,10.00,1,0,1.43,
5808,5808,17,24,1289,1325,985.38,992.50,7.12,1,1,10.00,1,10,3.32,
5809,5809,27,19,1346,1352,985.38,987.80,2.42,1,1,10.00,1,5,1.12,
5810,5810,26,21,1323,6253,985.38,997.40,12.02,1,1,10.00,1,0,3.03,
5811,5811,1,21,5577,6253,985.38,1025.50,40.12,1,1,10.00,1,10,6.32,
5812,5812,34,11,1319,5119,985.38,1001.00,15.62,1,1,10.00,1,15,2.06,
5813,5813,34,28,1319,1359,985.38,1001.20,15.82,1,1,10.00,1,5,2.06,
5814,5814,31,13,1316,5034,985.38,989.50,4.12,1,1,10.00,1,10,2.04,
5815,5815,34,9,1319,5356,985.38,1003.50,18.12,1,1,10.00,1,5,3.07,
5816,5816,41,21,5578,6253,985.38,1026.00,40.62,1,1,10.00,1,15,6.57,
5817,5817,34,41,1319,5578,985.38,988.50,3.12,1,1,10.00,1,10,1.81,
5818,5818,27,16,1346,11827,985.38,1016.70,31.32,1,1,10.00,1,0,3.69,
5819,5819,11,21,5119,6253,985.38,990.60,5.22,1,1,10.00,1,0,2.24,
5820,5820,27,22,1346,3689,985.38,991.20,5.82,1,1,10.00,1,5,2.61,
5821,5821,9,3,5356,11159,985.38,991.90,6.52,1,1,10.00,1,0,3.23,
5822,5822,2,24,11123,1325,985.38,992.40,7.02,1,1,10.00,1,5,3.35,
5823,5823,32,14,1285,5037,985.38,990.10,4.72,1,1,10.00,1,0,2.59,
5824,5824,16,41,11827,5578,985.38,987.30,1.92,1,1,10.00,1,15,1.12,
5825,5825,41,16,5578,11827,985.38,987.30,1.92,1,1,10.00,1,0,1.12,
5826,5826,1,11,5577,5119,985.38,1042.00,56.62,1,1,10.00,1,15,4.77,
5827,5827,7,32,11281,1285,985.50,1021.20,35.70,1,1,10.00,1,5,4.94,
5828,5828,16,23,11827,1361,985.54,995.80,10.26,1,1,10.00,1,15,4.93,
5829,5829,41,39,5578,1404,985.55,1044.50,58.95,1,1,10.00,1,10,5.84,
5830,5830,24,9,1325,5356,985.56,990.60,5.04,1,1,10.00,1,15,1.99,
5831,5831,3,11,11159,5119,985.59,1001.50,15.91,1,1,10.00,1,0,2.34,
5832,5832,36,9,1299,5356,985.61,993.80,8.19,1,1,10.00,1,0,3.58,
5833,5833,17,21,1289,6253,985.61,1025.20,39.59,1,1,10.00,1,15,5.89,
5834,5834,32,11,1285,5119,985.61,1040.80,55.19,1,1,10.00,1,0,4.32,
5835,5835,32,41,1285,5578,985.61,987.70,2.09,1,1,10.00,1,15,1.18,
5836,5836,3,34,11159,1320,985.65,1005.10,19.45,1,1,10.00,1,10,0.59,
5837,5837,3,13,11159,5034,985.65,1009.90,24.25,1,1,10.00,1,0,3.27,
5838,5838,2,11,11123,5119,985.65,1032.00,46.35,1,1,10.00,1,15,3.84,
5839,5839,17,11,1289,5119,985.65,1041.30,55.65,1,1,10.00,1,15,4.34,
5840,5840,12,15,11151,4899,985.71,988.60,2.89,1,1,10.00,1,10,1.51,
5841,5841,11,14,5119,5037,985.71,991.90,6.19,1,1,10.00,1,10,2.88,
5842,5842,31,21,8002,6253,985.71,1003.50,17.79,1,1,10.00,1,0,4.08,
5843,5843,3,32,11159,1285,985.71,1008.50,22.79,1,1,10.00,1,15,2.49,
5844,5844,41,14,5578,5037,985.71,989.60,3.89,1,1,10.00,1,5,2.28,
5845,5845,28,41,1359,5578,985.71,1014.00,28.29,1,1,10.00,1,10,5.03,
5846,5846,18,9,1286,5356,985.71,1046.50,60.79,1,1,10.00,1,10,6.32,
5847,5847,18,24,1286,1325,985.71,994.10,8.39,1,1,10.00,1,15,4.05,
5848,5848,14,41,5037,5578,985.71,989.60,3.89,1,1,10.00,1,0,2.28,
5849,5849,4,5,11180,11282,985.73,988.10,2.37,1,1,10.00,1,5,1.32,
5850,5850,3,31,11159,8116,985.81,1005.90,20.09,1,1,10.00,1,0,0.71,
5851,5851,27,11,1348,5119,985.81,1009.00,23.19,1,1,10.00,1,15,2.58,
5852,5852,2,14,11123,5037,985.81,990.70,4.89,1,1,10.00,1,5,2.66,
5853,5853,15,31,4899,8116,985.86,990.80,4.94,1,1,10.00,1,0,2.53,
5854,5854,6,36,5238,1299,985.90,1022.40,36.50,1,1,10.00,1,15,5.53,
5855,5855,3,24,11159,1325,985.92,1003.20,17.28,1,1,10.00,1,0,2.63,
5856,5856,36,16,1299,11827,985.95,988.90,2.95,1,1,10.00,1,15,1.60,
5857,5857,2,38,11123,1397,986.00,1017.00,31.00,1,1,10.00,1,15,4.35,
5858,5858,37,22,1353,3689,986.00,990.70,4.70,1,1,10.00,1,10,2.00,
5859,5859,2,20,11123,1357,986.00,1016.40,30.40,1,1,10.00,1,10,3.87,
5860,5860,41,31,5578,8002,986.00,1004.00,18.00,1,1,10.00,1,0,1.97,
5861,5861,35,24,1290,1325,986.00,993.10,7.10,1,1,10.00,1,15,3.33,
5862,5862,17,20,1289,1357,986.00,1023.40,37.40,1,1,10.00,1,5,4.36,
5863,5863,7,3,11281,11159,986.00,996.30,10.30,1,1,10.00,1,5,2.96,
5864,5864,7,11,11281,5119,986.00,993.00,7.00,1,1,10.00,1,5,3.53,
5865,5865,31,19,8002,1352,986.00,1000.40,14.40,1,1,10.00,1,0,2.06,
5866,5866,3,20,11159,1357,986.00,990.60,4.60,1,1,10.00,1,15,2.36,
5867,5867,1,41,5577,5578,986.00,987.10,1.10,1,1,10.00,1,10,0.62,
5868,5868,14,13,5037,5034,986.00,988.60,2.60,1,1,10.00,1,10,1.39,
5869,5869,12,11,11151,5119,986.00,990.10,4.10,1,1,10.00,1,15,1.75,
5870,5870,1,6,5577,5238,986.00,1023.80,37.80,1,1,10.00,1,10,5.09,
5871,5871,3,30,11159,1360,986.00,1003.10,17.10,1,1,10.00,1,5,2.53,
5872,5872,17,32,1289,1285,986.00,987.50,1.50,1,1,10.00,1,0,0.50,
5873,5873,27,3,1348,11159,986.00,992.70,6.70,1,1,10.00,1,15,0.76,
5874,5874,21,24,6253,1325,986.00,992.20,6.20,1,1,10.00,1,15,2.68,
5875,5875,3,41,11159,5578,986.00,1009.60,23.60,1,1,10.00,1,15,3.20,
5876,5876,37,14,1353,5037,986.00,1018.90,32.90,1,1,10.00,1,10,4.00,
5877,5877,21,9,6253,5356,986.00,988.40,2.40,1,1,10.00,1,5,0.92,
5878,5878,20,24,1357,1325,986.00,992.70,6.70,1,1,10.00,1,5,2.96,
5879,5879,6,1,5238,5577,986.00,1020.90,34.90,1,1,10.00,1,0,5.09,
5880,5880,35,9,1290,5356,986.00,1005.80,19.80,1,1,10.00,1,10,4.83,
5881,5881,28,34,1359,1322,986.00,990.30,4.30,1,1,10.00,1,0,2.06,
5882,5882,1,27,5577,1348,986.00,1021.50,35.50,1,1,10.00,1,15,3.19,
5883,5883,25,21,1355,6253,986.00,991.20,5.20,1,1,10.00,1,5,2.16,
5884,5884,13,14,5034,5037,986.00,988.50,2.50,1,1,10.00,1,15,1.39,
5885,5885,7,31,11281,8002,986.00,1018.90,32.90,1,1,10.00,1,0,3.15,
5886,5886,12,41,11151,5578,986.00,991.80,5.80,1,1,10.00,1,10,3.22,
5887,5887,6,28,5238,1359,986.00,992.80,6.80,1,1,10.00,1,10,3.40,
5888,5888,31,16,8002,11827,986.00,989.90,3.90,1,1,10.00,1,0,2.22,
5889,5889,31,22,8116,3689,986.00,1016.70,30.70,1,1,10.00,1,10,3.21,
5890,5890,11,41,5119,5578,986.00,1014.30,28.30,1,1,10.00,1,0,5.03,
5891,5891,5,14,11282,5037,986.00,1021.70,35.70,1,1,10.00,1,5,5.54,
5892,5892,41,11,5578,5119,986.00,1043.70,57.70,1,1,10.00,1,5,5.03,
5893,5893,11,31,5119,8116,986.00,1010.60,24.60,1,1,10.00,1,5,2.53,
5894,5894,6,18,5238,1286,986.00,1022.50,36.50,1,1,10.00,1,10,5.62,
5895,5895,19,21,1352,6253,986.00,990.20,4.20,1,1,10.00,1,0,2.03,
5896,5896,28,13,1359,5034,986.00,991.40,5.40,1,1,10.00,1,0,2.46,
5897,5897,17,38,1289,1397,986.00,1024.30,38.30,1,1,10.00,1,0,4.84,
5898,5898,21,17,6253,1289,986.00,1023.90,37.90,1,1,10.00,1,5,5.89,
5899,5899,20,28,1357,1359,986.07,990.50,4.43,1,1,10.00,1,0,1.84,
5900,5900,31,6,1314,5238,986.09,1001.50,15.41,1,1,10.00,1,5,2.85,
5901,5901,27,2,1346,11123,986.12,1015.80,29.68,1,1,10.00,1,10,2.26,
5902,5902,6,41,5238,5578,986.13,1021.70,35.57,1,1,10.00,1,15,5.34,
5903,5903,24,19,1325,1352,986.16,993.60,7.44,1,1,10.00,1,5,3.49,
5904,5904,2,36,11123,1299,986.16,990.60,4.44,1,1,10.00,1,10,2.28,
5905,5905,18,32,1286,1285,986.17,989.30,3.13,1,1,10.00,1,10,1.46,
5906,5906,37,11,1349,5119,986.17,1002.00,15.83,1,1,10.00,1,10,2.09,
5907,5907,5,41,11282,5578,986.17,1020.50,34.33,1,1,10.00,1,10,4.97,
5908,5908,1,13,5577,5034,986.17,991.00,4.83,1,1,10.00,1,0,2.85,
5909,5909,25,40,1354,1296,986.17,993.00,6.83,1,1,10.00,1,5,3.40,
5910,5910,3,21,11159,6253,986.20,993.20,7.00,1,1,10.00,1,0,3.88,
5911,5911,21,34,6253,1319,986.22,1021.20,34.98,1,1,10.00,1,5,3.96,
5912,5912,3,17,11159,1289,986.25,1009.30,23.05,1,1,10.00,1,5,2.52,
5913,5913,27,9,1346,5356,986.25,992.50,6.25,1,1,10.00,1,5,3.38,
5914,5914,3,15,11159,4899,986.25,1011.40,25.15,1,1,10.00,1,5,3.76,
5915,5915,6,34,5238,1319,986.25,1018.20,31.95,1,1,10.00,1,0,2.73,
5916,5916,6,13,5238,5034,986.25,1022.60,36.35,1,1,10.00,1,10,5.42,
5917,5917,3,1,11159,5577,986.25,1009.70,23.45,1,1,10.00,1,10,2.95,
5918,5918,26,16,1323,11827,986.32,991.30,4.98,1,1,10.00,1,0,2.59,
5919,5919,17,12,1289,11151,986.37,990.80,4.43,1,1,10.00,1,10,2.27,
5920,5920,35,2,1290,11123,986.39,989.40,3.01,1,1,10.00,1,15,1.52,
5921,5921,20,16,1356,11827,986.45,995.10,8.65,1,1,10.00,1,10,4.32,
5922,5922,17,15,1289,4899,986.47,990.50,4.03,1,1,10.00,1,10,2.09,
5923,5923,11,3,5119,11159,986.47,990.60,4.13,1,1,10.00,1,15,2.34,
5924,5924,1,9,5577,5356,986.47,1045.50,59.03,1,1,10.00,1,0,5.79,
5925,5925,17,37,1289,1349,986.47,1021.30,34.83,1,1,10.00,1,0,2.75,
5926,5926,3,9,11159,5356,986.47,1004.90,18.43,1,1,10.00,1,0,3.35,
5927,5927,31,3,1318,11159,986.47,998.70,12.23,1,1,10.00,1,15,0.71,
5928,5928,17,41,1289,5578,986.47,988.70,2.23,1,1,10.00,1,5,1.21,
5929,5929,2,37,11123,1349,986.47,1014.00,27.53,1,1,10.00,1,15,2.25,
5930,5930,34,31,1319,1318,986.47,987.50,1.03,1,1,10.00,1,10,0.36,
5931,5931,2,9,11123,5356,986.47,1036.60,50.13,1,1,10.00,1,15,4.86,
5932,5932,3,14,11159,5037,986.47,1012.00,25.53,1,1,10.00,1,10,3.77,
5933,5933,11,9,5119,5356,986.47,990.70,4.23,1,1,10.00,1,0,1.70,
5934,5934,3,5,11159,11282,986.47,990.30,3.83,1,1,10.00,1,0,2.28,
5935,5935,28,21,1359,6253,986.47,990.40,3.93,1,1,10.00,1,15,1.56,
5936,5936,11,24,5119,1325,986.47,988.20,1.73,1,1,10.00,1,0,0.63,
5937,5937,3,36,11159,1299,986.47,1011.90,25.43,1,1,10.00,1,10,3.38,
5938,5938,9,11,5356,5119,986.47,990.60,4.13,1,1,10.00,1,15,1.86,
5939,5939,3,11,11159,5119,986.47,1002.90,16.43,1,1,10.00,1,10,2.34,
5940,5940,1,24,5577,1325,986.47,994.30,7.83,1,1,10.00,1,0,4.02,
5941,5941,2,41,11123,5578,986.47,989.20,2.73,1,1,10.00,1,0,1.70,
5942,5942,7,9,11281,5356,986.47,990.50,4.03,1,1,10.00,1,15,2.06,
5943,5943,12,21,11151,6253,986.47,994.30,7.83,1,1,10.00,1,10,3.48,
5944,5944,7,24,11281,1325,986.47,994.40,7.93,1,1,10.00,1,10,3.82,
5945,5945,41,24,5578,1325,986.47,995.10,8.63,1,1,10.00,1,5,4.27,
5946,5946,2,15,11123,4899,986.47,991.30,4.83,1,1,10.00,1,10,2.66,
5947,5947,5,3,11282,11159,986.47,995.60,9.13,1,1,10.00,1,15,2.28,
5948,5948,14,21,5037,6253,986.47,996.90,10.43,1,1,10.00,1,15,4.61,
5949,5949,41,9,5578,5356,986.47,1046.10,59.63,1,1,10.00,1,0,6.04,
5950,5950,33,20,1351,1357,986.49,989.60,3.11,1,1,10.00,1,0,1.03,
5951,5951,33,19,1351,1352,986.58,988.10,1.52,1,1,10.00,1,5,0.50,
5952,5952,16,9,11827,5356,986.59,996.90,10.31,1,1,10.00,1,0,5.02,
5953,5953,9,2,5356,11123,986.64,1015.70,29.06,1,1,10.00,1,0,4.73,
5954,5954,37,24,1353,1325,986.67,1003.70,17.03,1,1,10.00,1,15,2.38,
5955,5955,17,34,1289,1320,986.67,988.70,2.03,1,1,10.00,1,10,0.71,
5956,5956,5,24,11282,1325,986.67,1013.60,26.93,1,1,10.00,1,5,4.40,
5957,5957,5,9,11282,5356,986.67,991.20,4.53,1,1,10.00,1,5,2.38,
5958,5958,37,9,1353,5356,986.67,992.10,5.43,1,1,10.00,1,0,2.33,
5959,5959,25,15,1355,4899,986.70,994.20,7.50,1,1,10.00,1,15,3.93,
5960,5960,1,11,5577,5119,986.70,1043.80,57.10,1,1,10.00,1,5,4.77,
5961,5961,1,33,5577,1351,986.71,1023.50,36.79,1,1,10.00,1,0,4.30,
5962,5962,12,20,11151,1357,986.73,995.30,8.57,1,1,10.00,1,0,3.76,
5963,5963,19,5,1352,11282,986.76,988.80,2.04,1,1,10.00,1,5,0.92,
5964,5964,10,35,5929,1290,986.76,996.20,9.44,1,1,10.00,1,5,4.55,
5965,5965,25,9,1355,5356,986.84,991.40,4.56,1,1,10.00,1,5,1.90,
5966,5966,18,34,1286,1320,986.84,1005.90,19.06,1,1,10.00,1,15,2.09,
5967,5967,18,13,1286,5034,986.84,992.20,5.36,1,1,10.00,1,10,2.88,
5968,5968,25,24,1355,1325,986.84,996.70,9.86,1,1,10.00,1,10,1.76,
5969,5969,21,41,6253,5578,986.84,1026.40,39.56,1,1,10.00,1,10,6.57,
5970,5970,3,23,11159,1361,986.84,1005.00,18.16,1,1,10.00,1,5,3.25,
5971,5971,6,16,5238,11827,986.84,1022.50,35.66,1,1,10.00,1,0,5.59,
5972,5972,1,38,5577,1397,986.84,1026.10,39.26,1,1,10.00,1,15,5.28,
5973,5973,19,24,1352,1325,986.84,1004.50,17.66,1,1,10.00,1,15,3.49,
5974,5974,19,9,1352,5356,986.84,991.50,4.66,1,1,10.00,1,10,2.27,
5975,5975,6,22,5238,3689,986.84,992.10,5.26,1,1,10.00,1,5,2.89,
5976,5976,20,11,1357,5119,986.84,992.80,5.96,1,1,10.00,1,10,2.67,
5977,5977,6,19,5238,1352,986.84,989.40,2.56,1,1,10.00,1,5,1.29,
5978,5978,35,11,1290,5119,986.84,1004.80,17.96,1,1,10.00,1,0,3.82,
5979,5979,1,14,5577,5037,986.84,990.80,3.96,1,1,10.00,1,0,2.03,
5980,5980,35,30,1290,1360,986.85,1005.70,18.85,1,1,10.00,1,0,4.02,
5981,5981,19,16,1352,11827,986.88,1021.50,34.62,1,1,10.00,1,5,4.80,
5982,5982,3,41,11159,5578,986.89,1010.70,23.81,1,1,10.00,1,15,3.20,
5983,5983,19,28,1352,1359,986.95,992.90,5.95,1,1,10.00,1,5,2.40,
5984,5984,14,27,5037,1348,986.97,1007.10,20.13,1,1,10.00,1,15,4.01,
5985,5985,35,13,1290,5034,986.99,991.00,4.01,1,1,10.00,1,10,2.16,
5986,5986,2,21,11123,6253,987.00,1020.00,33.00,1,1,10.00,1,15,5.39,
5987,5987,34,24,1322,1325,987.00,1004.10,17.10,1,1,10.00,1,15,2.35,
5988,5988,3,16,11159,11827,987.00,1011.50,24.50,1,1,10.00,1,10,3.45,
5989,5989,6,14,5238,5037,987.00,1024.00,37.00,1,1,10.00,1,10,5.91,
5990,5990,3,19,11159,1352,987.00,990.40,3.40,1,1,10.00,1,0,1.87,
5991,5991,3,22,11159,3689,987.00,1004.40,17.40,1,1,10.00,1,0,3.02,
5992,5992,41,32,5578,1285,987.04,989.10,2.06,1,1,10.00,1,10,1.18,
5993,5993,39,9,1404,5356,987.05,989.40,2.35,1,1,10.00,1,0,0.90,
5994,5994,3,24,11159,1325,987.09,1004.20,17.11,1,1,10.00,1,10,2.63,
5995,5995,14,16,5037,11827,987.11,989.80,2.69,1,1,10.00,1,15,1.53,
5996,5996,28,36,1359,1299,987.14,993.00,5.86,1,1,10.00,1,0,2.57,
5997,5997,17,16,1289,11827,987.14,989.20,2.06,1,1,10.00,1,5,0.94,
5998,5998,9,14,5356,5037,987.14,995.30,8.16,1,1,10.00,1,0,3.95,
5999,5999,6,31,5238,8116,987.14,1020.30,33.16,1,1,10.00,1,0,2.85,
6000,6000,28,9,1359,5356,987.14,989.60,2.46,1,1,10.00,1,5,1.03,
6001,6001,17,19,1289,1352,987.14,1023.80,36.66,1,1,10.00,1,15,3.87,
6002,6002,18,21,1286,6253,987.14,1029.80,42.66,1,1,10.00,1,5,6.85,
6003,6003,2,22,11123,3689,987.14,1036.50,49.36,1,1,10.00,1,0,4.52,
6004,6004,27,41,1346,5578,987.14,1018.90,31.76,1,1,10.00,1,15,3.44,
6005,6005,6,11,5238,5119,987.14,1014.70,27.56,1,1,10.00,1,10,4.48,
6006,6006,14,9,5037,5356,987.14,995.80,8.66,1,1,10.00,1,0,4.07,
6007,6007,26,11,1323,5119,987.14,995.80,8.66,1,1,10.00,1,5,1.48,
6008,6008,17,22,1289,3689,987.14,1045.10,57.96,1,1,10.00,1,5,5.02,
6009,6009,32,34,1285,1319,987.14,1004.00,16.86,1,1,10.00,1,0,1.11,
6010,6010,28,16,1359,11827,987.15,995.50,8.35,1,1,10.00,1,5,4.01,
6011,6011,6,7,5238,11281,987.24,990.10,2.86,1,1,10.00,1,10,1.58,
6012,6012,7,41,11281,5578,987.27,1024.10,36.83,1,1,10.00,1,0,5.64,
6013,6013,17,14,1289,5037,987.27,991.30,4.03,1,1,10.00,1,0,2.10,
6014,6014,6,8,5238,10847,987.29,992.10,4.81,1,1,10.00,1,0,2.69,
6015,6015,11,27,5119,1346,987.30,992.30,5.00,1,1,10.00,1,10,2.58,
6016,6016,1,41,5577,5578,987.33,988.40,1.07,1,1,10.00,1,10,0.62,
6017,6017,3,11,11159,5119,987.35,1003.90,16.55,1,1,10.00,1,5,2.34,
6018,6018,13,20,5034,1356,987.38,996.40,9.02,1,1,10.00,1,15,4.53,
6019,6019,1,34,5577,1319,987.39,1004.80,17.41,1,1,10.00,1,15,1.56,
6020,6020,41,34,5578,1319,987.39,1005.10,17.71,1,1,10.00,1,10,1.81,
6021,6021,11,34,5119,1319,987.39,991.60,4.21,1,1,10.00,1,0,2.06,
6022,6022,37,41,1349,5578,987.39,1019.30,31.91,1,1,10.00,1,15,3.43,
6023,6023,17,11,1289,5119,987.39,1044.30,56.91,1,1,10.00,1,0,4.34,
6024,6024,12,9,11151,5356,987.39,994.30,6.91,1,1,10.00,1,5,2.95,
6025,6025,2,11,11123,5119,987.39,1035.60,48.21,1,1,10.00,1,10,3.84,
6026,6026,3,13,11159,5034,987.39,1011.90,24.51,1,1,10.00,1,5,3.27,
6027,6027,7,13,11281,5034,987.39,1024.80,37.41,1,1,10.00,1,5,5.72,
6028,6028,12,24,11151,1325,987.39,991.20,3.81,1,1,10.00,1,15,1.44,
6029,6029,13,11,5034,5119,987.39,992.50,5.11,1,1,10.00,1,5,2.28,
6030,6030,1,37,5577,1349,987.39,1022.70,35.31,1,1,10.00,1,0,3.18,
6031,6031,3,34,11159,1319,987.39,1007.60,20.21,1,1,10.00,1,5,0.59,
6032,6032,13,41,5034,5578,987.39,992.90,5.51,1,1,10.00,1,10,3.10,
6033,6033,18,14,1286,5037,987.39,991.50,4.11,1,1,10.00,1,15,2.06,
6034,6034,3,27,11159,1346,987.39,989.10,1.71,1,1,10.00,1,10,0.76,
6035,6035,11,13,5119,5034,987.39,992.30,4.91,1,1,10.00,1,5,2.28,
6036,6036,36,25,1299,1354,987.45,994.50,7.05,1,1,10.00,1,5,3.08,
6037,6037,31,26,8002,1323,987.48,989.60,2.12,1,1,10.00,1,10,0.75,
6038,6038,31,11,8002,5119,987.50,1017.60,30.10,1,1,10.00,1,0,2.53,
6039,6039,6,9,5238,5356,987.50,992.40,4.90,1,1,10.00,1,0,2.75,
6040,6040,31,41,8002,5578,987.50,990.80,3.30,1,1,10.00,1,15,1.97,
6041,6041,5,11,11282,5119,987.50,1013.20,25.70,1,1,10.00,1,0,4.11,
6042,6042,6,24,5238,1325,987.50,1015.60,28.10,1,1,10.00,1,15,4.77,
6043,6043,20,37,1356,1349,987.58,990.20,2.62,1,1,10.00,1,10,1.00,
6044,6044,25,41,1354,5578,987.60,1014.10,26.50,1,1,10.00,1,0,3.99,
6045,6045,31,34,8116,1320,987.60,988.70,1.10,1,1,10.00,1,15,0.36,
6046,6046,5,34,11282,1320,987.60,1019.90,32.30,1,1,10.00,1,15,2.36,
6047,6047,25,11,1354,5119,987.60,996.30,8.70,1,1,10.00,1,10,1.47,
6048,6048,27,21,1346,6253,987.60,993.60,6.00,1,1,10.00,1,10,3.13,
6049,6049,19,11,1352,5119,987.60,1004.70,17.10,1,1,10.00,1,10,3.20,
6050,6050,19,41,1352,5578,987.60,1021.90,34.30,1,1,10.00,1,10,4.55,
6051,6051,11,27,5119,1348,987.64,992.60,4.96,1,1,10.00,1,15,2.58,
6052,6052,3,9,11159,5356,987.65,1006.20,18.55,1,1,10.00,1,0,3.35,
6053,6053,17,35,1289,1290,987.68,989.10,1.42,1,1,10.00,1,10,0.49,
6054,6054,16,27,11827,1348,987.68,1024.50,36.82,1,1,10.00,1,15,3.69,
6055,6055,2,24,11123,1325,987.69,994.30,6.61,1,1,10.00,1,0,3.35,
6056,6056,17,9,1289,5356,987.69,1046.70,59.01,1,1,10.00,1,5,5.35,
6057,6057,17,24,1289,1325,987.69,995.00,7.31,1,1,10.00,1,10,3.32,
6058,6058,34,41,1320,5578,987.69,990.80,3.11,1,1,10.00,1,5,1.81,
6059,6059,34,11,1320,5119,987.69,1004.00,16.31,1,1,10.00,1,5,2.06,
6060,6060,1,21,5577,6253,987.69,1028.40,40.71,1,1,10.00,1,0,6.32,
6061,6061,8,11,10847,5119,987.71,991.50,3.79,1,1,10.00,1,15,1.79,
6062,6062,3,21,11159,6253,987.72,994.60,6.88,1,1,10.00,1,0,3.88,
6063,6063,35,34,1290,1320,987.73,990.10,2.37,1,1,10.00,1,0,0.99,
6064,6064,15,37,4899,1353,987.76,1008.10,20.34,1,1,10.00,1,10,3.99,
6065,6065,5,21,11282,6253,987.78,991.80,4.02,1,1,10.00,1,5,2.14,
6066,6066,1,16,5577,11827,987.78,989.50,1.72,1,1,10.00,1,10,0.87,
6067,6067,37,21,1353,6253,987.78,992.90,5.12,1,1,10.00,1,15,2.50,
6068,6068,1,19,5577,1352,987.78,1025.20,37.42,1,1,10.00,1,15,4.30,
6069,6069,3,41,11159,5578,987.78,1011.30,23.52,1,1,10.00,1,10,3.20,
6070,6070,1,22,5577,3689,987.78,1046.80,59.02,1,1,10.00,1,10,5.45,
6071,6071,34,13,1322,5034,987.78,990.90,3.12,1,1,10.00,1,10,1.65,
6072,6072,27,14,1348,5037,987.78,1021.50,33.72,1,1,10.00,1,0,4.01,
6073,6073,9,27,5356,1348,987.83,994.80,6.97,1,1,10.00,1,0,3.38,
6074,6074,3,14,11159,5037,987.88,1013.50,25.62,1,1,10.00,1,0,3.77,
6075,6075,17,26,1289,1323,987.92,992.40,4.48,1,1,10.00,1,10,2.13,
6076,6076,3,38,11159,1397,987.93,993.30,5.37,1,1,10.00,1,0,2.84,
6077,6077,28,11,1359,5119,987.93,989.90,1.97,1,1,10.00,1,5,0.97,
6078,6078,1,31,5577,8002,987.93,1005.80,17.87,1,1,10.00,1,10,1.72,
6079,6079,14,11,5037,5119,987.93,994.20,6.27,1,1,10.00,1,15,2.88,
6080,6080,7,14,11281,5037,987.93,1026.70,38.77,1,1,10.00,1,10,6.21,
6081,6081,20,18,1357,1286,987.94,1025.30,37.36,1,1,10.00,1,15,5.33,
6082,6082,15,2,4899,11123,987.95,992.50,4.55,1,1,10.00,1,15,2.66,
6083,6083,31,35,8002,1290,987.98,991.40,3.42,1,1,10.00,1,5,1.39,
6084,6084,28,23,1359,1361,988.01,990.80,2.79,1,1,10.00,1,5,1.15,
6085,6085,34,26,1322,1323,988.02,989.20,1.18,1,1,10.00,1,5,0.39,
6086,6086,41,32,5578,1285,988.02,990.10,2.08,1,1,10.00,1,10,1.18,
6087,6087,1,11,5577,5119,988.02,1045.10,57.08,1,1,10.00,1,10,4.77,
6088,6088,2,7,11123,11281,988.04,1019.40,31.36,1,1,10.00,1,15,4.46,
6089,6089,36,34,1299,1322,988.06,991.60,3.54,1,1,10.00,1,5,1.76,
6090,6090,32,9,1285,5356,988.06,1047.40,59.34,1,1,10.00,1,15,5.33,
6091,6091,6,41,5238,5578,988.06,1023.80,35.74,1,1,10.00,1,0,5.34,
6092,6092,32,24,1285,1325,988.06,1000.00,11.94,1,1,10.00,1,15,3.82,
6093,6093,34,21,1322,6253,988.06,1005.80,17.74,1,1,10.00,1,15,3.96,
6094,6094,3,18,11159,1286,988.06,1012.70,24.64,1,1,10.00,1,15,3.48,
6095,6095,1,3,5577,11159,988.06,1022.80,34.74,1,1,10.00,1,15,2.95,
6096,6096,31,14,8116,5037,988.06,993.20,5.14,1,1,10.00,1,10,2.54,
6097,6097,19,10,1352,5929,988.09,993.70,5.61,1,1,10.00,1,5,2.31,
6098,6098,35,3,1290,11159,988.09,1006.00,17.91,1,1,10.00,1,15,2.62,
6099,6099,10,41,5929,5578,988.09,1018.90,30.81,1,1,10.00,1,5,5.75,
6100,6100,27,36,1346,1299,988.16,1021.70,33.54,1,1,10.00,1,15,3.63,
6101,6101,27,18,1346,1286,988.16,1021.30,33.14,1,1,10.00,1,15,3.72,
6102,6102,37,33,1349,1351,988.18,990.50,2.32,1,1,10.00,1,10,1.10,
6103,6103,3,37,11159,1349,988.18,989.70,1.52,1,1,10.00,1,0,0.74,
6104,6104,3,28,11159,1359,988.18,1005.40,17.22,1,1,10.00,1,5,2.34,
6105,6105,9,41,5356,5578,988.18,1019.30,31.12,1,1,10.00,1,15,5.91,
6106,6106,27,24,1346,1325,988.18,1012.90,24.72,1,1,10.00,1,0,2.87,
